repo_url,commit_sha,commit_message,potential_category,llm_model,llm_classification,llm_reason,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/yairm210/Unciv.git,17a7465ba3de69da956da318df659ece19a6280a,"Fix founding cities removing city center tile improvement (#10584)

* Fix founding cities removing city center tile improvement

* Simplify since we know the tile",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The diff replaces a conditional check and method call with a direct `removeImprovement()` call, and adds a guard for city center improvement placement. This simplifies logic by removing redundant conditionals and streamlining tile improvement handling, indicating a refactoring to reduce complexity and improve code clarity—consistent with HighComplexityDebt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/d4rken-org/sdmaid-se.git,bc5066b85ee9967083d07945dc890f079f3e4a11,"Bugsnag: Leave breadcrumbs when navigating screens.
Trying to track down where this error originates from:

```java
java.lang.IllegalAccessException: Trying to access closed resource! (SDMSE:Gateway:Switch{171831447}, ActiveLease(job=StandaloneCoroutine{Cancelled}@c371b38))
        at eu.darken.sdmse.common.sharedresource.Resource.getItem(Resource:12)
        at eu.darken.sdmse.common.sharedresource.SharedResourceExtensionsKt.useRes(SharedResourceExtensionsKt:5)
        at eu.darken.sdmse.common.sharedresource.HasSharedResource.useRes$suspendImpl(HasSharedResource:6)
        at eu.darken.sdmse.common.sharedresource.HasSharedResource.useRes(HasSharedResource:4)
        at eu.darken.sdmse.common.pkgs.PkgRepo.generatePkgcache(PkgRepo:81)
        at eu.darken.sdmse.common.pkgs.PkgRepo.load(PkgRepo:75)
        at eu.darken.sdmse.common.pkgs.PkgRepo.reload(PkgRepo:68)
 ```
",SecurityVulnerability,qwen3-coder-next:latest,None,"The diff shows removal of a breadcrumb-logging statement that was previously used for debugging navigation events. The commit message indicates the intent was to *remove* breadcrumb logging (as part of troubleshooting an error), not to fix a code smell. No code smell categories apply—this is a debugging instrumentation removal, not a structural, concurrency, energy, storage, or security issue.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/fcitx5-android/fcitx5-android.git,82b36cb239116f2ca81d401fd3d2b267f64c8e7b,"Don't exclude `/kotlin/**` from apk

otherwise it would crash
Resource not found in classpath: kotlin/kotlin.kotlin_builtins
",SecurityVulnerability,qwen3-coder-next:latest,StorageBloatSmell,"The commit removes `/kotlin/**` from APK excludes and adds a debug println to delete `.kotlin_module` files, indicating an attempt to prevent inclusion of Kotlin built-in metadata in the APK that was causing runtime crashes. This aligns with StorageBloatSmell as it addresses APK bloat by adjusting exclusion rules for unnecessary Kotlin metadata files, improving app size and avoiding classpath conflicts.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/jing332/tts-server-android.git,76967d2cb8a3d458f43d69e194a9af7aeb8d51f4,"refactor: Update SystemTts to use LocalTTS as default engine

The change modifies `SystemTts` to use `LocalTTS` as the default text-to-speech engine when deserializing from a string.
The `stringToTts` function now returns a `LocalTTS` instance instead of requiring a non-null engine from the decoded string.
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes an unused import and modifies the `stringToTts` function to return the deserialized object directly (`this!!`) instead of overriding it with `LocalTTS()`. This simplifies the logic, reduces unnecessary branching or fallback behavior, and aligns the deserialization behavior with the expected contract, thereby reducing technical debt and improving code clarity.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/yairm210/Unciv.git,3afcd68a6b71227c8a3a57a18122bb3a73105abb,"Enable Piety when building Broadcast Tower

someone wrote [it should work for Broadcast Towers](https://forums.civfanatics.com/resources/social-policy-piety-vanilla.25659/#1) as well.",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The diff removes 'Broadcast Tower' from a hardcoded list of building names used in a conditional expression, which simplifies the condition and reduces technical debt by making the logic more maintainable and less error-prone. This change improves code clarity by ensuring the policy bonus applies only to intended buildings, indicating a refactoring to reduce complexity and potential future bugs.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,7b0067bd29e76e062d68cc8043fd2741530d97db,"refactor: About layout and message

Join the `about_base_layout` and `about_scrollable_layout` as I've fixed the problem with previewing

Add a comment explaining why `dev_options_enabled_msg` isn't translated
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors layout resources by merging `about_base_layout` and `about_scrollable_layout`, and simplifies the click-counting logic in `AboutFragment.kt` by replacing `++clickCount` with `clickCount += 1` and splitting the increment from the condition check. This improves readability and reduces cognitive complexity, aligning with refactoring to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/duckduckgo/Android.git,8830b9f6ddf7f00c3e5a3bea5296d1060815087f,"Force reset config (#3685)

Task/Issue URL:
https://app.asana.com/0/488551667048375/1205723596658068/f

### Description
Force download of v4 config

### Steps to test this PR",SecurityVulnerability,qwen3-coder-next:latest,StorageBloatSmell,"The commit reduces the database version from 16 to 15 and removes migration MIGRATION_15_16, which previously performed a full table deletion (DELETE FROM privacy_config). This eliminates an unnecessary migration step and associated storage operations, reducing disk writes and potential storage bloat during app updates.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/yairm210/Unciv.git,42624f5bac7574b1f81af0dc0d6611f9fca415d2,"Fix negative turnsToNewPopulation while razing

Now when razing, city's food storage is carried over from the stage when city's population was +1 larger and FoodToNextPopulation was respectively larger. If a player would like to stop razing, such city would spring up immediately growing next turn or further on. Another side effect is negative turnsToNewPopulation in the city screen.

The same surplus cut off could be done to production if a Great Engineer speeds wonder production the same way and if negative turnsToComplete is possible (but have not spotted this line yet).",StorageBloatSmell,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes a conditional block that handled food surplus logic during city razing, specifically eliminating redundant or incorrect logic that caused negative turnsToNewPopulation. This simplifies the control flow and removes a source of logical inconsistency, reducing technical debt by improving correctness and maintainability without changing core behavior or introducing new complexity.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JetBrains/compose-multiplatform.git,5dc4f1d9d9d19505836cbe0250f1b7752aae6851,"Remove WarnAboutComposeWithSerialization.kt (#1167)

Since kotlin 1.5.30, kotlinx.serialization plugin is forced to run its transformations before any other plugin. This made compose and kotlinx.serialization compatible, therefore no need to warn about their simultaneous usage.

Co-authored-by: Oleksandr Karpovich <oleksandr.karpovich@jetbrains.com>",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes the WarnAboutComposeWithSerialization.kt file and its usage, eliminating obsolete warning logic that was previously needed due to incompatibility between Compose and kotlinx.serialization. Since Kotlin 1.5.30 resolved the plugin ordering issue, the warning became redundant, and removing it simplifies the codebase and reduces technical debt by eliminating dead code and unnecessary checks.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/thunderbird/thunderbird-android.git,52a4812cfccc182fbf8d67ee86ca99d0b89369f2,"Merge pull request #9389 from wmontwe/refactor-ui-replace-old-icon-with-sync-from-icons-library

refactor(ui): replace old icon with sync from icons library",HighComplexityDebt,qwen3-coder-next:latest,StorageBloatSmell,"The commit replaces two references to `Icons.Outlined.Sync` (vector drawables from the icons library) with a single custom drawable resource `R.drawable.notification_icon_check_mail`, reducing code duplication and consolidating icon definitions. This eliminates redundant usage of the same icon for both `iconSendingMail` and `iconCheckingMail`, likely reducing APK size and improving resource maintainability, which aligns with StorageBloatSmell optimization goals.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,e346328f3852914c1956b4190b33f2daff949a7f,"refactor: IField - add nullability annotations

ImageField overrides getText and getHtml to return null

Don't change the setters: non-null params are always used
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes a redundant null assertion operator (`!!`) from `curField.text!!` and replaces it with `curField.text`, indicating a nullability annotation update to `IField` that allows `getText()` to return null. This refactoring improves type safety and reduces reliance on unsafe null assertions, aligning with Kotlin best practices and reducing technical debt related to null-safety handling.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JetBrains/compose-multiplatform.git,6f005157368d1e01a5dd22ead4eb310e608ea6b2,"Apple Silicon build fixes for todoapp (#1999)

* upgrade Reaktive to one that has better Apple Silicon support

* upgrade SQLDelight for Apple Silicon support

* Fix build to support Apple Silicon

Some of this code could be better centralized though I've been unable to
find a solution.

* simplify utils/build.gradle.kts

* workaround

* fix review comments

* sample todoapp: rename Todo.framework -> KotlinCommon.framework

Co-authored-by: dima.avdeev <dima.avdeev@jetbrains.com>",HighComplexityDebt,qwen3-coder-next:latest,None,"The commit updates dependency versions (Reaktive from 1.2.1 to 1.1.22 and SQLDelight from 1.5.3 to 1.5.0) to address Apple Silicon build compatibility, which is a platform-specific compatibility fix rather than a code smell remediation. No structural, performance, concurrency, security, or storage-related code smells are introduced or fixed in the diff; the changes are purely version pinning for toolchain compatibility.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/duckduckgo/Android.git,93e5933e5c996ead67cdffa58324302479a756ee,"Ensure addDocumentStartJavaScript is called on main thread (#4464)

Task/Issue URL:
https://app.asana.com/0/488551667048375/1207161413236108/f

### Description
Ensures `WebViewCompat.addDocumentStartJavaScript` is invoked on main
thread, as well as ensuring web message listeners are registered from
main thread.

From testing, it didn't seem like it mattered from where
`WebViewCompat.addDocumentStartJavaScript` was invoked, but we observed
a crash indicating there was a potential deadlock and flagging it was
called from the wrong thread.

```
java.lang.RuntimeException: Probable deadlock detected due to WebView API being called on incorrect thread while the UI thread is blocked.
```

### Steps to test this PR
- [ ] QA-optional",ConcurrencySmell,qwen3-coder-next:latest,ConcurrencySmell,"The commit removes an unnecessary `withContext(dispatchers.main())` wrapper around WebView API calls (`addWebMessageListener` and `addDocumentStartJavascript`), which were already being invoked on the main thread, and ensures they remain on the main thread. This addresses a potential deadlock reported in the crash log caused by incorrect thread usage of WebView APIs, directly aligning with thread-safety and concurrency correctness issues.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/2dust/v2rayNG.git,4a62aff7d2bda038ffb211b245f0c9e901d2ce56,"Add OSS Licenses Plugin to Display Open Source Licenses (#4022)

### Commit Message
- Integrated Google OSS Licenses Plugin to display the licenses of third-party libraries used in the app.
- Added the plugin to app-level Gradle file and included the required dependencies.
- Created a pre-built activity (`OssLicensesMenuActivity`) to show the licenses, accessible via a button/menu.
- Verified the implementation, ensuring the licenses are displayed correctly.
- Tested on release builds to confirm functionality and compliance.

This implementation ensures transparency and complies with open-source license requirements.",SecurityVulnerability,qwen3-coder-next:latest,StorageBloatSmell,"The diff shows removal of the `OssLicensesMenuActivity` import and its usage in `AboutActivity`, indicating the OSS Licenses feature was removed or refactored. This aligns with the commit message's intent to *add* the plugin, but the diff reflects *removal* of the integration—likely due to the feature being replaced or deprecated. Removing unused dependencies (e.g., plugin setup, activity, resources) reduces APK size and avoids bundling unnecessary resources, which is a storage optimization (StorageBloatSmell).",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,cc018cee182f880ebfe07e45809a98d0f6d73220,"Change backup file names

We use the application ID now to ensure uniqueness if the same folder is selected
between different app versions/forks. This will make more sense once storage
settings are unified to a single location.

Also changes the file extension while we're at it so people stop accidentally
ungzipping it.
",StorageBloatSmell,qwen3-coder-next:latest,StorageBloatSmell,"The commit replaces the dynamic application ID with a hardcoded 'tachiyomi' identifier and changes the backup file extension from '.tachibk' to '.proto.gz', indicating a shift to a more standardized, compressed format. This reduces storage overhead by enabling compression and ensures consistent naming, which avoids redundant or ambiguous backup files in shared directories—aligning with storage optimization goals.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,cc018cee182f880ebfe07e45809a98d0f6d73220,"Change backup file names

We use the application ID now to ensure uniqueness if the same folder is selected
between different app versions/forks. This will make more sense once storage
settings are unified to a single location.

Also changes the file extension while we're at it so people stop accidentally
ungzipping it.
",StorageBloatSmell,qwen3-coder-next:latest,StorageBloatSmell,"The commit replaces the dynamic use of BuildConfig.APPLICATION_ID with a hardcoded 'tachiyomi' identifier and changes the file extension from '.tachibk' to '.proto.gz', indicating a shift toward a more standardized, compressed backup format. This reduces storage overhead by using gzip compression and a consistent naming scheme, aligning with storage optimization goals. The removal of BuildConfig import and hardcoded app ID also eliminates potential redundancy if the app ID was previously used only for filename uniqueness, which is now addressed via naming convention.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mozilla-mobile/fenix.git,090650485f46f4a11eef22086d0976e399b5152d,"For #15279: remove redundant lazy wrapper from storage APIs.

They're currently lazy { lazy { value } }. Accessing `lazy.value`
directly allows us to make it lazy { value }. This should be more
performant and prevents us from double-counting these components.
",StorageBloatSmell,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces redundant nested lazy wrappers (lazy { lazy { value } }) with a single lazy delegation using 'by lazyMonitored', simplifying the property initialization logic and removing unnecessary indirection. This reduces technical debt by improving code clarity and eliminating redundant lazy evaluation layers, aligning with refactoring for structural improvement rather than performance, security, or concurrency fixes.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/android/compose-samples.git,66b83170ddb21fb8c8bb41da47723c97eb96e9ee,"Jetchat is not laid out edge-to-edge in 2 & 3-button navigation mode (#1257)

#1256

(before) Jetchat is not laid out edge-to-edge in 2 & 3-button navigation
mode (it is not drawn behind the system navigation bar in 2 & 3-button
navigation mode).

![Screenshot_20240213_232305](https://github.com/android/compose-samples/assets/71050561/e2cb2c04-74a8-4b6b-8cf7-b9f7756ec425)
(after) Jetchat is laid out edge-to-edge in 2 & 3-button navigation mode
(it is drawn behind the system navigation bar in 2 & 3-button navigation
mode).

![Screenshot_20240213_232354](https://github.com/android/compose-samples/assets/71050561/4ca9f268-8c64-4d08-964b-8b553fbf9642)",StorageBloatSmell,qwen3-coder-next:latest,None,"The commit removes an unnecessary `ViewCompat.setOnApplyWindowInsetsListener` call that was overriding the default edge-to-edge behavior, and also removes the unused `ViewCompat` import. This is a functional fix to enable proper edge-to-edge layout in system navigation modes, not a code smell remediation—no structural, concurrency, energy, storage, or security issues are addressed.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JetBrains/compose-multiplatform.git,d2b934a734aa27e7baf4fe3535d6c98e67206cfc,"[gradle] Add ""compose.material3AdaptiveNavigationSuite"" shortcut (#5133)

Add `compose.material3AdaptiveNavigationSuite` shortcut:

```kotlin
kotlin {
    sourceSets {
        commonMain.dependencies {
            implementation(compose.material3AdaptiveNavigationSuite)
        }
    }
}
```

## Release Notes
### Features - Gradle Plugin
- New `compose.material3AdaptiveNavigationSuite` shortcut in the gradle
plugin",SecurityVulnerability,qwen3-coder-next:latest,None,"The diff shows the removal of a property `material3AdaptiveNavigationSuite` from the ComposePlugin.kt file, which contradicts the commit message claiming to *add* the shortcut. However, since the task is to classify code smells based on the actual change, and the change is a simple property removal without introducing any problematic patterns (e.g., no new complexity, no concurrency issues, no security exposure), it does not correspond to any defined code smell category. The inconsistency between message and diff is a documentation or commit message issue, not a code smell.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/android/nowinandroid.git,dc144614901a084af09e4b2a54d266b015ac1195,"Update retrofit from 2.9.0 to 2.11.0

- Replace Jake Wharton's Kotlinx Serialization converter with new retrofit's `converter-kotlinx-serialization`.
- Remove custom Proguard rules that are now part of the dependency: https://github.com/square/retrofit/tree/trunk/retrofit-response-type-keeper#readme

Changelog: https://github.com/square/retrofit/blob/trunk/CHANGELOG.md
",StorageBloatSmell,qwen3-coder-next:latest,StorageBloatSmell,"The commit removes custom Proguard rules and switches to Retrofit's built-in `converter-kotlinx-serialization`, which reduces APK size by eliminating redundant or duplicated Proguard configurations and leveraging the dependency's optimized, maintained rules—this aligns with StorageBloatSmell's focus on reducing APK size and eliminating redundant build-time configurations.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,94f614900b113642ab37e24367df7a9eaa369c73,"refactor(note-editor): improve nullability

for `startMultimediaFieldEditor`

Kotlin Cleanup - parameter should not have been nullable

Split out from a review comment
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors nullability by changing the `note` parameter from non-nullable (`IMultimediaEditableNote`) to nullable (`IMultimediaEditableNote?`) and adds an explicit `!!` dereference, which increases null-safety awareness but introduces a potential runtime crash risk. This is a technical debt adjustment—reducing implicit assumptions about non-nullability in the API while deferring null-check responsibility to the caller—aligning with code structure and maintainability improvements rather than performance, concurrency, storage, or security fixes.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/duckduckgo/Android.git,136d9cce49e21868fdf66f1738ee81ae45fc4e44,"Make VariantManager a singleton to remove a race condition

Currently, it's possibly for multiple classes to receive multiple instances of variant managers - each of which might try to allocate a new variant to the user concurrently.
",ConcurrencySmell,qwen3-coder-next:latest,ConcurrencySmell,"The commit removes the @Singleton annotation from the VariantManager provider in the Dagger module to fix a race condition where multiple instances could be created concurrently, leading to potential duplicate variant allocations. The commit message explicitly identifies a race condition in concurrent access to variant allocation, and the diff confirms the removal of @Singleton, indicating the prior singleton scope was incorrectly applied or insufficient, and the fix involves changing the scoping to ensure proper concurrency control—this aligns with ConcurrencySmell as it addresses thread-safety and shared state access issues.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/android/compose-samples.git,764a75f1c9ebfb531e01c7f0d6f9a65afbf6dd10,"[JetCaster] enable predictive back animations and add in pb NavHost animations (#1533)

Add predictive back animations (back-to-home) and in-app animations to
JetCaster



https://github.com/user-attachments/assets/3649450c-46a5-4c43-82f6-63ba9d4b4bbe",StorageBloatSmell,qwen3-coder-next:latest,None,"The diff shows removal of unused import statements (EnterTransition, scaleOut) and deletion of explicit transition parameters (popExitTransition, popEnterTransition) from NavHost, aligning with the commit message's intent to enable predictive back animations—likely by relying on default or framework-managed animations rather than custom ones. This is a cleanup/refactoring of animation configuration, not a fix for any listed code smell category.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/streetcomplete/StreetComplete.git,df97705897999f9ed08ce6517044548b77ed9514,"treat Organic Maps as a primary project

more user friendly, open source, not violating ODBL license, with some of original authors
MAPS.ME is also (at least was) using this data bytr lets not mention it
",SecurityVulnerability,qwen3-coder-next:latest,None,"The commit only updates comments referencing 'Organic Maps' to 'MAPS.ME' in two locations, reflecting a change in project attribution or preference. No code logic, structure, or behavior is altered; there are no changes to control flow, data structures, or dependencies that would indicate a code smell fix or introduction.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/yairm210/Unciv.git,09651f711e6a5eca4538b3406ed666eb116c3970,"Version rollout (#11007)

* Bump version and create initial changelog entry

* Update French.properties (#11006)

* updated belarusian translation (#11005)

* update android/assets/jsons/translations/Belarusian.properties

* update android/assets/jsons/translations/Belarusian.properties

* update android/assets/jsons/translations/Belarusian.properties

* update android/assets/jsons/translations/Belarusian.properties

* update android/assets/jsons/translations/Belarusian.properties

* update android/assets/jsons/translations/Belarusian.properties

* update android/assets/jsons/translations/Belarusian.properties

* update android/assets/jsons/translations/Belarusian.properties

* update android/assets/jsons/translations/Belarusian.properties

* update android/assets/jsons/translations/Belarusian.properties

* Update Brazilian_Portuguese.properties (#11003)

---------

Co-authored-by: yairm210 <yairm210@users.noreply.github.com>
Co-authored-by: Ouaz <Ouaz@users.noreply.github.com>
Co-authored-by: flac <87523240+twinflac@users.noreply.github.com>
Co-authored-by: Vitor Gabriel <59321138+Ranbut@users.noreply.github.com>",StorageBloatSmell,qwen3-coder-next:latest,None,"The commit updates version constants (appCodeNumber and appVersion) in BuildConfig.kt and UncivGame.kt as part of a version rollback (from 961/4.10.3 to 960/4.10.2), along with translation updates and changelog entries. No code logic, structure, or behavior is altered beyond version metadata, and no code smells related to energy, concurrency, storage, security, or complexity are introduced or fixed.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/yairm210/Unciv.git,d3cefd0b9c72ead39eb6c4062494214fb27d45e6,"Version rollout (#10998)

* Bump version and create initial changelog entry

* Update Italian.properties (#10997)

* Update Hungarian.properties (#10990)

* Update Dutch.properties (#10989)

* Update Dutch.properties

* Update Dutch.properties

* it is time to continue my work (#10987)

* update android/assets/jsons/translations/Belarusian.properties

* update android/assets/jsons/translations/Belarusian.properties

* Update Brazilian_Portuguese.properties (#10984)

* Update French.properties (#10983)

---------

Co-authored-by: yairm210 <yairm210@users.noreply.github.com>
Co-authored-by: Giuseppe D'Addio <41149920+Smashfanful@users.noreply.github.com>
Co-authored-by: balazsszalab <balazsszalab@freemail.hu>
Co-authored-by: Lena Bullens <95299589+LenaBullens@users.noreply.github.com>
Co-authored-by: flac <87523240+twinflac@users.noreply.github.com>
Co-authored-by: Vitor Gabriel <59321138+Ranbut@users.noreply.github.com>
Co-authored-by: Ouaz <Ouaz@users.noreply.github.com>",StorageBloatSmell,qwen3-coder-next:latest,None,"The commit updates version metadata (appCodeNumber and appVersion) in BuildConfig.kt and UncivGame.kt, along with translation files and changelog entries, indicating a routine version rollback from 4.10.2/960 to 4.10.1/959. No code logic, structure, or behavior changes are introduced beyond version string adjustments, and none of the changes relate to energy, concurrency, storage, security, or complexity issues.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mozilla-mobile/fenix.git,8ff77b90f388187e04f6a376702c6a10873ea49e,"For #3886 - Change default device name to show the app name. (#3916)

* Fix default device name to show the app name.

* Add string resource with placeholders.

* Wrap line that triggers MaxLineLength lint issue.
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes a multi-line `defaultDeviceName` initialization that used nested `context.getString()` calls and `Build` constants, which likely contributed to method complexity or violated style rules (as indicated by the MaxLineLength lint fix). The change simplifies the code by removing this field entirely, reducing technical debt and improving readability, aligning with HighComplexityDebt refactoring.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/yairm210/Unciv.git,805f008af53a9f0a9c0fd1ecb91cb9881b58c2b4,"Version rollout (#10766)

* Bump version and create initial changelog entry

* Update Latin.properties (#10765)

* Update Malay.properties (#10764)

It's gonna be a long time till I translate everything. Goddamn there's like 10k+ things to translate. Anyways, gonna sleep.

* Update Catalan.properties (#10762)

* Update French.properties (#10754)

* Update Afrikaans.properties (#10752)

Translation update

* Update Polish.properties (#10750)

* Update Brazilian_Portuguese.properties (#10749)

* Update Brazilian_Portuguese.properties

* Update Brazilian_Portuguese.properties

* fix tests

---------

Co-authored-by: yairm210 <yairm210@users.noreply.github.com>
Co-authored-by: Lesiakower <125187776+Lesiakower@users.noreply.github.com>
Co-authored-by: Mikhail <151419244+MetaFBMI@users.noreply.github.com>
Co-authored-by: Joan Josep <juanjo.ng.83@gmail.com>
Co-authored-by: Ouaz <Ouaz@users.noreply.github.com>
Co-authored-by: SielVlokkies <153941039+SielVlokkies@users.noreply.github.com>
Co-authored-by: Vitor Gabriel <59321138+Ranbut@users.noreply.github.com>",EnergySmell,qwen3-coder-next:latest,None,"The commit updates version constants (appCodeNumber and appVersion) in BuildConfig.kt and UncivGame.kt as part of a version rollback from 4.9.10/945 to 4.9.9/944, along with translation file updates and changelog entries. No code logic, structure, or behavior changes are introduced beyond version metadata, and no code smells related to energy, concurrency, storage, security, or complexity are present or addressed.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mozilla-mobile/fenix.git,3789f504237d17bbae9087c9e2b8e08b923e1579,"Fix errors in top_sites_count metric

We discovered in the Fenix metrics errors query [1] that
top_sites_count had a spike in the number of errors. It
seems to be recording a count of 0, which is an invalid value.

[1] https://sql.telemetry.mozilla.org/queries/67107/source#169983
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The diff simplifies logic by removing an intermediate variable `topSitesSize` and redundant conditional check before adding to `topSitesCount`. The original code duplicated the condition `topSitesSize > 0` and only added the count when true, while the new code unconditionally adds the value (which is likely validated by Glean at ingestion time), reducing branching and improving readability—this aligns with refactoring to reduce technical debt and simplify control flow.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JetBrains/compose-multiplatform.git,c519a69d4d953c1dd81052ab7bd64fd5d739a61c,"[resources] Delete Thread.currentThread().contextClassLoader on JVM targets (#4895)

The class loader retrieval method has been modified in both
`ResourceReader.android.kt` and `ResourceReader.desktop.kt` files. The
return statement has been changed to prioritize java class classLoader
and provides a clearer error message when it can't be found.

Fixes https://github.com/JetBrains/compose-multiplatform/issues/4887
Fixes https://github.com/JetBrains/compose-multiplatform/issues/4742

## Release Notes
### Fixes - Resources
- Delete contextClassLoader usage on JVM targets",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a simple fallback chain (`this.javaClass.classLoader ?: error(...)`) with a more robust one (`Thread.currentThread().contextClassLoader ?: this.javaClass.classLoader!!`) that prioritizes the thread's context class loader, which is the standard and recommended approach for class loading in JVM environments. This change improves correctness and maintainability by aligning with JVM best practices, reducing potential runtime failures and technical debt, though it does not directly address energy, concurrency, storage, or security concerns.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mozilla-mobile/fenix.git,e541e1042737487f21133f6a4e89932d2760bf5f,"Initialize storage after visual completeness

In order to eat the perceived performance costs, we initialize storage
once we're visually complete. This way, we're reducing chances of user performing
a UI action which will trigger storage init and delay said action.
",EnergySmell,qwen3-coder-next:latest,EnergySmell,"The commit removes a storage initialization block that was launched in GlobalScope with Dispatchers.IO after visual completeness. GlobalScope is an anti-pattern for long-running coroutines as it lacks lifecycle awareness and can lead to resource leaks or unnecessary CPU/battery usage if the app is backgrounded or destroyed before completion. Removing this initialization logic reduces energy consumption by avoiding potentially redundant or poorly scoped background work, aligning with energy optimization best practices.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/Droid-ify/client.git,5bc60a3dcbfb3b13943866cc16a021e5cd28a690,"Add IronFox's F-Droid Repo

This adds the repository for [IronFox](https://ironfoxoss.org), a new privacy and security-oriented web browser for Android, based on Firefox. It's forked from the recently discontinued [Mull Browser](https://divestos.org/pages/our_apps#mull).",SecurityVulnerability,qwen3-coder-next:latest,None,"The diff shows the removal of an existing repository entry for IronFox, not the addition of new functionality. The commit message claims to 'Add IronFox's F-Droid Repo', but the actual change deletes the repository definition, indicating a reversion or cleanup rather than a code smell fix. No code smell categories apply, as the change involves configuration data removal without introducing or resolving structural, performance, concurrency, storage, or security issues.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mozilla-mobile/fenix.git,6248298d73d1bdcced8863ae1107b44b512fc805,"Bug 1815306 - Truncate tabs tray title to mitigate scroll performance

We truncate the URL as well if we use that, but unlike the url TextView,
we do not need to shorten it first.

Co-authored-by: Matt Tighe <mtighe@mozilla.com>
Co-authored-by: Noah Bond <nbond@mozilla.com>
",EnergySmell,qwen3-coder-next:latest,HighComplexityDebt,"The diff removes a dependency on `toDisplayTitle()` extension and replaces a chained call (`tab.toDisplayTitle().take(MAX_URI_LENGTH)`) with a more direct, explicit null-coalescing logic (`tab.content.title.ifEmpty { tab.content.url }`). This simplifies the title resolution logic, removes an unnecessary extension usage, and eliminates reliance on a potentially opaque or overgeneralized utility function, thereby reducing technical debt and improving code clarity and maintainability.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ChuckerTeam/chucker.git,587a78c2716ee91202388d4676b596fe464f5ede,"Use parametrized type tokens for GSON converters (#1166)

Fixes ""TypeToken must be created with a type argument: new TypeToken<...>() {}; When using code shrinkers (ProGuard, R8, ...) make sure that generic signatures are preserved."" errors.",StorageBloatSmell,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces `TypeToken.getParameterized()` with an anonymous `TypeToken` subclass, which is a standard workaround to preserve generic type information at runtime—especially when using code shrinkers like R8/ProGuard. This change addresses a known limitation where `TypeToken.getParameterized()` may lose generic signatures, leading to runtime errors. While functionally equivalent, the anonymous subclass pattern is more verbose and less maintainable, so this refactoring improves code robustness and reduces technical debt by ensuring compatibility with modern Android build tooling, aligning with HighComplexityDebt as it enhances long-term maintainability and correctness.",,,,,,,,,,,,,,,,,,,,,,,
